buyer_id,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
400631700605,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400631715041,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631715096,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631715381,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631718472,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631721074,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631721327,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631721328,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631730712,0,1,1,1,1,0,0,20.68562235079872,0.0,0.43784683684794684,0.0,0.0,0.0,0,0,0.07758407933409617,4.457826341449872,0.3104339443806187,0.20864228210006952
400631730832,0,1,1,1,1,0,0,19.84158905974935,1.6880665820987433,0.3992787179178082,0.07713623786027735,0.0,0.0,0,2,0.10762922056353855,4.458133984803825,0.3839775455639182,0.2086299234642857
400631736533,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631739779,0,1,1,1,1,0,0,9.515794684572759,0.0,0.4179850124895919,0.0,0.0,0.0,0,0,0.07757667902806842,4.458051912058084,0.31045603865464577,0.2086311196270429
400631748663,0,1,1,1,1,0,0,20.68562235079872,0.0,0.43784683684794684,0.0,0.0,0.0,0,0,0.07758088763238198,4.457912978305803,0.3104414737094397,0.20864516761655114
400631754405,0,1,1,1,1,0,0,20.68562235079872,0.0,0.43784683684794684,0.0,0.0,0.0,0,1,0.07758388584121428,4.457784763812036,0.31043747543160527,0.20863770479689167
400631754595,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631757600,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631763291,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631763585,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631763747,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631766412,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400631766608,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631769294,0,1,1,1,1,0,0,9.515794684572759,0.0,0.41798501248959197,0.0,0.0,0.0,0,2,0.07757605000056104,4.458065413049424,0.31045563555922684,0.20863041328593276
400631769684,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631772233,0,1,1,1,1,0,0,18.57553912317529,2.11008322762343,0.34142653952260016,0.0964202973253467,0.0,0.0,0,1,0.10762945739803124,2.2838345223282963,0.38397773556328124,0.11657184304837039
400631772753,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631775365,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631778400,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631781077,0,1,1,1,1,0,0,20.712849231155154,0.05445376071286332,0.43710691823899384,0.001479837217906049,0.0,0.0,0,2,0.07758236272411888,4.457756496235219,0.3104371227109258,0.20863572605324793
400631781784,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631784528,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631853949,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631859920,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631868185,0,1,1,3,11,0,0,3.3961146691701796,1.8506635028409661,0.5158968277397826,0.22734434323361855,0.45756285043447126,0.22638590667655933,0,0,0.2032258064516129,2.5453241312210495,0.7215828432189304,0.9695089944572124
400631868568,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631868627,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631868628,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631868815,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631871556,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631874443,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631874638,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631877421,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631880682,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631883612,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631886396,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631886452,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631892205,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631901222,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631901222,0,1,1,1,1,0,0,18.664026484333693,0.0,0.4713707345286294,0.0,0.0,0.0,0,1,0.08818197400659414,2.257716461040562,0.4022828907268557,0.12956047539562604
400631907097,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631907097,1,1,1,1,1,0,0,18.092261996848634,0.0,0.4448621553884713,0.0,0.0,0.0,0,0,0.0882122489862518,2.258001698900869,0.40224716035346747,0.12959883782613518
400631913049,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631916874,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631919908,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631925935,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631928593,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631931641,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631937470,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631940503,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631943410,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631943426,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631946250,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631952194,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631955135,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631958219,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400631961232,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400632042818,0,1,1,2,12,0,0,22.79570557842215,19.950496581175074,0.3825842696629213,0.3825842696629213,4.7987376628210265,1.6336128213858814,0,0,0.16960651289009498,36.45444643959897,0.806744233112138,2.552853404832595
400632042967,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632045911,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632051531,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632054620,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632057323,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632057372,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632057752,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632057958,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632060612,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632060699,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632066598,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632069687,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632072710,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632078138,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632078139,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632084133,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632087254,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632087364,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632087588,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632090166,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632090205,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632090574,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632093313,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632093347,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632096213,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632099001,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632102023,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632105381,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632162460,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632162801,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632174189,0,0,1,1,3,0,0,0.92911729216322,0.010210080133661759,0.8168576521517699,0.04374840845429076,0.5445376071286271,0.0,0,0,0.16957720588235295,0.9661097135776676,0.8861558819910798,1.012416900038494
400632198367,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632211000,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632213886,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632213981,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632219707,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632237026,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632237506,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632240344,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632243687,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632255174,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632255361,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632255396,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632258158,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632258240,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632261252,0,0,1,2,3,0,0,8.525416911607568,0.0,0.16500000000000004,0.0,0.884873611584019,0.0,0,0,0.2074074074074074,2.1493279171577733,0.5467752000582423,1.0369652826753013
400632279024,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632333882,0,0,1,1,2,0,0,7.317224095790927,1.1911760155938715,0.5100250626566416,0.1766917293233083,1.140125614925563,0.35735280467816155,0,0,0.3164500224114747,5.6278736083877146,0.7560522280164411,1.225166633875431
400632366901,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400632387229,1,1,1,2,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632396373,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400632396817,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632402677,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632405718,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632408237,0,0,2,2,8,0,0,2.5178057609609894,0.0,0.26020000000000004,0.0,0.06806720089107839,0.0,0,0,0.21975382767937557,0.8527677824449856,0.322763758114878,0.33431102812044255
400632411848,0,0,1,4,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632417526,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632420606,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632429577,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632438688,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632441383,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632444478,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632447418,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632456249,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632594992,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632609544,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632612389,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632615721,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632618916,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632621252,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632621495,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632621496,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632627613,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632636250,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632636370,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632639134,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632678414,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632681325,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632702027,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632708843,0,0,2,3,20,0,0,2.5987785031410167,3.1379842949702685,0.4715725981620718,0.26293324889373204,0.38117632499003895,0.19058816249501948,0,0,0.44362745098039214,5.046401534319721,0.6474480567605607,0.8975790525620072
400632780004,0,0,1,3,10,0,0,2.4375999092443354,1.391565260895878,0.43239545931625556,0.29681817265072125,0.3478990267766228,0.2468721556105436,0,0,0.32866573314662934,6.504957413798335,0.7457217780113616,0.8098104090411045
400632786979,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632867310,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632894257,0,0,1,1,8,0,0,4.291637016182492,2.9643265988064638,0.16583333333333333,0.05416666666666663,0.5445376071286271,0.13613440178215674,0,0,0.15686976910802097,7.556300523607112,0.41863724432926863,1.2323651260052233
400632930378,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400632936734,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633005697,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633032444,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633047794,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633050063,0,0,1,1,10,0,0,0.644919711642745,0.25631718964621236,0.28752083333333334,0.2792633562346064,0.4883821663934874,0.03242135882489495,0,0,0.2591681446306997,4.67649051934565,0.5408801747280755,0.8682428481823212
400633071156,0,0,2,4,12,0,0,3.9592421851643933,3.1353220309922714,0.3600730450661971,0.25485906779030026,0.3131091240989606,0.22140158490175527,0,0,0.22717622080679406,5.899697824877202,0.6539520984169657,0.9039370752756776
400633074719,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633080356,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633095143,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633119486,0,0,2,2,12,0,0,9.18717985211081,8.196490858440477,0.41293444034378457,0.3571178341071469,4.077225333375596,2.3210216856383807,0,0,0.42671009771986973,10.752649381315331,0.7713639534789501,1.016094615154783
400633173219,0,1,1,3,18,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633209071,0,1,1,3,7,0,0,7.790291141983921,0.9903777729651904,0.5068848567530695,0.09351514324693043,0.06806720089107839,0.06806720089107839,0,0,0.2573599240265907,7.195664858502562,0.5706528361217497,1.644924154106583
400633242400,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633260542,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633269807,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633281099,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633323526,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633347808,0,1,1,3,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633356263,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633395537,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
400633413791,0,0,1,3,13,0,0,21.69755473737942,2.290636331637554,0.4814693663856355,0.018540073063831534,0.0,0.0,1,0,0.10759971292779764,2.282209203006911,0.40229384654426587,0.12953843707769214
400633419456,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633428790,0,0,1,2,4,0,0,1.0720584140344847,0.11911760155938714,0.30113636363636365,0.30113636363636365,1.8718480245046556,0.17016800222769607,0,0,0.1459170013386881,1.6017689412533245,0.46158409643433873,0.7190672260232946
400633437802,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633449705,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633452119,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633452162,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633455482,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633470776,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633473829,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633488164,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633497656,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633506060,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633524143,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633560344,0,1,1,5,14,0,0,1.7581190763491454,1.127582900318155,0.6059189000787975,0.2332316975394406,0.29212173715754475,0.2501173782746208,1,0,0.30346407099914113,3.667005565795221,0.8049311910566537,1.1745979935766413
400633560736,0,0,1,1,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633569525,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633584420,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633587222,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633614946,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633647819,0,0,1,2,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633653346,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633653432,0,1,1,3,10,0,0,0.6199787547829056,0.0810677854301712,0.45216666666666666,0.32542698447151275,0.5399997937358886,0.0994702772747016,0,0,0.20302013422818793,2.3431852654090988,0.7592634403888185,0.6941927468281536
400633668849,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633677696,0,0,1,2,17,0,0,3.915769932861957,1.4233860595106167,0.46699430194844843,0.20573278095054556,0.3199158441880684,0.22738928123936286,0,1,0.19064191802010827,1.3080900365439838,0.6689682543339676,0.3177164483195595
400633689811,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,41,\N,\N,\N,\N
400633695491,0,0,3,2,8,1,1,336.95306457110536,1.599904317406378,0.20832136026299644,0.049977029097131226,0.49144519043358603,0.04356300857029033,0,40,0.8571428571428571,7.425002838998141,0.3609726916174442,0.12246570341610384
400633704781,0,0,3,2,6,0,0,0.8617307632810525,0.05727562739849752,0.5294375,0.20561875940378116,0.9529408124750974,0.0,0,0,0.211366632488648,2.7526359795093045,0.6011588907020521,0.7399874567758092
400633734136,0,0,1,3,12,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633737153,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633785493,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633803434,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633812141,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633833975,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633851198,0,1,1,3,7,0,0,4.7851310293628995,2.2834241709888614,0.43170767800231785,0.19191104752498148,2.583150273816425,0.2885639922324234,0,2,0.22840685884164144,7.386334609448072,0.6242525253509142,1.8831051742509264
400633857585,0,0,1,3,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633878895,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633887539,0,1,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633893546,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400633911710,0,1,1,2,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400633944650,0,0,2,1,25,1,1,0.31518696496826754,1.1022405643082187,0.6111473684210527,0.19467647004748878,0.48915240050883435,0.17164931900831215,1,1,0.25679012345679014,5.676107427974685,0.7644836576491683,1.2073916613094295
400633953119,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634016454,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634034118,0,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634058763,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634073514,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634091006,0,1,4,2,12,0,0,35.599146066033995,38.38640123374909,0.16187702265372172,0.13927897252852983,0.7373946763200155,0.17647952419705162,1,17,0.49074074074074076,6.758510304712409,0.2537796544402089,0.686130588914868
400634103744,0,1,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634130138,1,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634130355,0,0,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634157700,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400634157760,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
