buyer_id,label,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
400395888922,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400396020716,0,0,0,1,1,6,0,0,1.4061067033074712,0.6031961402590836,0.40988907950208264,0.06019065525111628,0.4729096837152548,2.2662332591841973E-17,0,0,0.14971977582065651,2.680690330297341,0.4945014608756592,0.8426664658783313
400396116988,0,0,1,1,3,8,0,0,1.9469618455080442,0.0,0.7454545454545455,0.0,1.8078931422574696,0.0,0,0,0.15406767458603313,1.9575502193957672,0.6665197066759987,0.8206451764866093
400396308046,0,0,0,1,3,12,0,0,3.6364379869476497,0.0,0.5245727272727273,0.0,0.0,0.0,0,0,0.1452787394055151,4.702430900292623,0.46914890799716863,0.4928873357373787
400396629827,0,0,1,1,2,8,0,0,3.0670591806170515,0.5654354913986742,0.3736111111111111,0.18472222222222223,1.5078279770631315,0.0685376353210514,0,0,0.2116371933827724,3.679318902354266,0.5801541294589998,0.7972272032528119
400396755476,0,0,1,21,1,25,0,0,4.2584461353379055,0.048787435265737145,0.253826860841424,0.231173139158576,0.24045235952398974,0.24045235952398974,0,0,0.24439461883408073,5.068548110030899,0.585791263702932,0.2803952113303392
400396860447,0,0,0,1,1,8,0,0,2.8436278233478056,0.22318472935584832,0.60264,0.10398666666666666,0.6272170380023835,0.0,0,2,0.15296052631578946,2.9580146914273864,0.4972793521369585,0.9397117699159814
400397082023,0,0,1,2,1,9,0,0,14.254542083183894,0.0,0.24074074074074084,0.0,1.4602213841310332,0.0,0,0,0.2993492407809111,4.664301823351411,0.4956653228172004,0.6679443806745565
400397088797,0,0,1,1,3,3,0,0,2.3696754271929423,0.0,0.6179775280898877,0.0,0.0,0.0,0,1,0.28381294964028775,1.919319015362267,0.5766479725110715,1.1119445780584964
400397112680,0,0,0,1,1,12,0,0,4.4710548085923785,2.2538303913069755,0.3096685871720042,0.28691791694590446,0.1045445041408651,0.23376861793298262,0,0,0.1751787538304392,2.925523782239196,0.6285490531824495,0.46209785996042585
400397256053,0,0,1,1,2,6,0,0,4.0963381885973,3.6628881040422505,0.3571002506265664,0.2251543054293746,0.6744832107652867,0.23019966458099378,1,0,0.3448275862068966,16.397507508406253,0.4232519972894398,2.2064344627967607
400397679865,0,0,0,1,5,11,0,0,3.6397756358256634,0.0,0.3456875,0.0,0.0,0.0,0,0,0.1583913727252303,3.34645058751833,0.5180698852932069,0.6341011763500345
400397685492,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400397841523,0,0,1,0,1,4,0,0,3.5200929500892015,0.0,0.0,0.0,0.5483010825684115,0.0,0,0,0.3133253301320528,5.42188657575642,0.029271476352102144,1.180167981531645
400397877048,0,0,0,32,6,45,0,0,2.3487665263647695,0.0,0.32599999999999996,0.0,1.2893822177373364,0.0,0,0,0.12841091492776885,2.921408824494256,0.21415171678003872,1.3296518500809509
400398009398,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400398009737,0,0,1,0,3,9,0,0,4.7976344724736,0.0,0.0,0.0,0.8909892591736687,0.0,0,0,0.1130445363835483,6.919498651974036,0.1294265388251651,0.9465553900995026
400398054334,0,0,0,1,3,17,0,0,5.971718446061557,4.335991579202944,0.4674326958080159,0.17662756242840374,0.5317235402890045,0.35274578188898553,0,0,0.20359281437125748,9.568153965276155,0.7231918762676801,0.8509447806784204
400398162195,0,1,1,2,1,2,0,0,5.15752887094935,1.533319394066029,0.7337837837837837,0.1662162162162162,0.7143874449625788,0.33105759644607324,0,0,0.13362810120363547,1.5679758310344467,0.627998368435084,0.4336004358211395
400398162195,0,0,1,3,2,3,0,0,5.15752887094935,1.533319394066029,0.7337837837837837,0.1662162162162162,0.7143874449625788,0.33105759644607324,0,0,0.13352970054000982,1.5943189451124116,0.6245399531127899,0.45501453691046545
400398261466,0,0,1,1,1,1,0,0,8.315469859364411,0.0,0.005750000000000017,0.0,0.0,0.0,1,1,0.1440951922415572,8.606410754556968,0.05670066263252757,1.5777377138741802
400398270187,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400398381645,0,1,1,1,3,11,0,0,1.8155535099948554,1.0512731269160425,0.5643514664858283,0.16872315498751808,0.6107433884421067,0.19325949710017729,0,1,0.383969465648855,2.705588136976054,0.7136055343742321,0.9988223175392722
400398483125,0,0,0,13,1,17,0,0,1.2812509785263801,0.21528597916529457,0.5455700761754556,0.3645692985471815,0.43560210058693793,0.20493369837074937,0,0,0.16026275533159362,1.4756964970232898,0.8053231133389027,1.4252297091931245
400546,0,0,0,1,2,2,0,0,72.6932785459482,0.0,0.25446747676912085,0.0,0.0,0.0,0,0,0.3834962381840396,129.12443523357032,0.14417079890158374,0.9631825459273198
400627665697,0,0,0,2,3,4,0,0,0.06969078200026482,0.0,0.9677419354838709,0.0,0.0,0.0,0,0,0.03278688524590164,0.2691827993140978,0.8848685535494407,0.20405845680450221
400627716432,0,0,0,3,3,5,0,0,35.40436223306846,19.559562678836038,0.5137195737499436,0.12622693001524773,0.3127623082214214,0.44045985613887073,0,8,0.8,44.55760529876564,0.7363239214725549,1.0686771534399544
400627722132,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,12,\N,\N,\N,\N
400627749704,0,0,1,2,3,5,0,0,0.13938156400052965,0.0,0.9375,0.0,0.06272170380023835,0.0,0,0,0.0,0.11794729401058657,0.9460953903416681,0.23642196637206708
400627755022,0,0,1,3,3,3,0,0,48.33440908112664,0.3833298485165084,0.7381312398815432,0.1433138076082805,0.0,0.0,0,5,0.39086294416243655,48.02046897542498,0.6065556199522946,0.7069780606611661
400627785973,0,0,0,1,1,6,0,0,31.358704819853273,15.66209223179155,0.568376390824962,0.09255530989428494,8.293863995175299,4.484730420703309,0,0,0.28945099166427135,3.9090558614019137,0.6271447871161454,1.0782126751999033
400627839467,0,0,0,2,3,9,0,0,0.9178275989434878,0.8052159929604077,0.4444444444444444,0.31426968052735443,0.0,0.0,0,0,0.9637452822840472,3.140836132215015,0.49410127401631815,0.601865999221004
400627842519,0,0,1,3,2,22,0,0,3.0380573999786145,1.501263847133381,0.5813530414855095,0.16762621878965972,0.5227189105434561,0.08536317850597457,0,0,0.2548435171385991,4.462370801370283,0.8090938581874533,1.1714908756477331
400627872227,0,0,1,1,1,6,0,0,1.6378638982068867,0.0,0.5,0.0,0.975748705314741,0.0,0,0,0.15364667747163696,1.6712593946606615,0.5740318750047135,0.7428479979435061
400627929366,0,0,0,2,1,14,0,0,212.5041287503318,0.0,0.07578053955744166,0.0,0.0,0.0,0,0,0.4298813376483279,126.69816704089148,0.13066322267879038,0.853876970853443
400627983645,0,0,1,2,3,9,0,0,16.725787680063558,0.0,0.18367346938775508,0.0,1.3938156400052968,0.0,0,1,1.0,2.2875679350149984,0.2316640234160736,0.2862692097801457
400628187492,0,0,1,1,1,1,0,0,1.6553895059093555,0.5060417657274772,0.30270853893636634,0.33042496098584634,2.1703584518332955,0.32308951134670716,0,1,0.5188679245283019,1.0150620434072173,0.7378774407427885,1.203387161076259
400628214789,0,0,1,2,1,4,1,1,2.4239657729563024,0.14792475816666492,0.5495662809917355,0.13544717332377457,0.5955394098204448,0.06719839709806452,0,35,0.12422360248447205,2.4437291054891808,0.6908885000000001,0.88158839230335
400628274295,0,0,0,3,2,4,0,0,4.1817801656346045,0.0,0.3333333333333333,0.0,0.0,0.0,0,1,0.05299313052011776,2.4441498501298984,0.4601964959967412,0.319280726547813
400628274295,0,0,0,13,2,15,0,0,4.1817801656346045,0.0,0.3333333333333333,0.0,0.0,0.0,0,4,0.05838815789473684,2.4933280264912128,0.45752069413235386,0.3411944786849052
400628349004,0,0,0,12,3,19,0,0,80.70835719674787,8.151109207078575,0.16764191256526934,0.0572146499951868,0.3654079335209285,0.23327405316394825,0,0,0.6802403204272364,181.157103684688,0.21911066898686024,1.1610042898543103
400628355780,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400628382618,0,1,1,1,2,7,0,0,0.0,0.0,1.0,0.0,0.6969078200026483,0.2787631280010593,0,5,0.17518844791572064,1.0360325682801155,0.5236202415092289,0.2901219868040945
400628502610,0,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,19,\N,\N,\N,\N
400628502937,0,0,0,1,2,5,0,0,0.4729096837152549,0.02741505412842056,0.6805164319248826,0.11384976525821591,0.5483010825684115,0.0,0,0,0.13113813675998165,0.7172989965053042,0.721854016533252,0.6995427408784539
400628529190,0,0,0,1,1,9,0,0,2.056060521996222,0.0,0.4000200000000001,0.0,0.0,0.0,0,0,0.1757931063157457,1.6996097356911537,0.49403444359953114,0.6226779671921732
400628541454,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400628550868,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400628697938,0,0,1,5,2,5,0,0,3.372416053826434,0.0,0.7795454545454545,0.0,0.5562748130022983,0.0,0,0,0.18509278029003587,3.120611863059824,0.79079430335914,1.2253928951223478
400628742949,0,0,1,4,2,8,0,0,4.1817801656346045,0.0,0.0,0.0,0.0,0.0,0,0,0.2841079460269865,12.879468401162564,0.026494247173465685,0.5749279804975839
400628763672,0,0,0,30,1,74,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.04819277108433735,2.80125879136967,0.7342311944244172,1.0806340644533554
400628790706,0,0,0,1,2,9,0,0,3.565241195480722,2.4890037067733095,0.5693024263259344,0.2174417085950242,2.269979108293382,0.9192977273216135,0,0,0.3289382373351839,6.941172486893185,0.5821847701304688,2.234730828100741
400628922143,0,1,1,1,1,2,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.06666666666666667,1.3808586588605931,0.889521991166728,0.030056544940498718
400628922143,0,0,0,4,2,13,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.05454545454545454,2.0363451241351114,0.8183790311138138,0.046666242428096305
400628925135,0,0,1,1,3,9,0,0,6.519169958511601,2.0296712098078094,0.44410356693325137,0.1398900407800777,0.5562748130022983,0.3722956892988967,0,0,0.16506500847936686,5.435358999107395,0.46005318972559484,0.8381292157319171
400628952005,0,0,0,3,3,14,0,0,3.546251932889652,0.0,0.0,0.0,0.0,0.0,0,0,0.10294117647058823,1.4196939643418307,0.02237602841959664,0.5059164646101408
400628952297,0,0,0,1,1,4,0,0,0.5058077486693596,0.0,0.9326642335766424,0.0,0.9937957121552456,0.0,0,0,0.1500114337983078,1.2444178336399243,0.07522461976038901,0.2735807400567881
400628982585,0,0,0,1,1,13,0,0,40.72650376224403,16.300182369461417,0.35487467245263,0.09175253513432367,0.06588137874982236,0.15855891846664258,1,1,0.08290238700441172,34.13088004457268,0.29247320221703443,0.8713661405915991
400629009209,0,0,1,1,1,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629018721,0,0,0,0,3,4,0,0,1.1608561982503087,0.8780757634517531,0.35823426573426576,0.28685462734408756,0.49689785607762293,0.07064697743968971,0,0,0.2795216741405082,2.6135969241845993,0.6891466254164694,1.286737925466757
400629027935,0,0,0,0,1,28,0,0,3.7661430608917765,0.0034268817660526585,0.5304,0.030400000000000066,0.6853763532105144,0.0,0,0,0.2768633540372671,3.510621923627381,0.6955973030375571,0.8544577965808233
400629060048,0,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400629072149,0,0,1,1,1,2,0,0,12.545340496903814,0.0,0.0,0.0,0.4878743526573705,0.0,0,0,1.0,6.100338671068059,0.0,0.2614511080157358
400629072149,0,0,0,3,2,18,0,0,8.491313715329346,5.24815097411084,0.25385005923168047,0.358998196574656,0.5111064646886739,0.032855167917240365,0,0,1.0,9.063305074698935,0.5708257544107807,0.4625236930214971
400629126764,0,0,0,1,2,8,0,0,1.4248280379954146,0.031012397990117624,0.08220000000000005,0.08220000000000005,0.2787631280010593,0.2787631280010593,0,0,0.13514854555603795,1.5014052638411126,0.3424622661062908,0.48687645713955097
400629132324,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629132431,0,0,0,1,1,3,0,0,2.2309797183660613,0.0,0.5075384615384616,0.0,0.0,0.0,0,0,0.1312664907651715,2.5502411677009467,0.6929832262627854,0.8014135823185322
400629189527,0,0,0,1,2,6,0,0,1.6030157301599317,0.0,0.7909090909090909,0.0,0.6272670248451907,0.0,0,1,0.21087954786294597,3.0540891037858557,0.5475561041140983,1.2074858660872119
400629228257,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400629258674,0,0,0,1,2,10,0,0,7.024693714905196,6.210640509328327,0.5816757065735154,0.18472429342648458,0.6272670248451907,0.0,0,0,0.3132530120481928,4.663719894959614,0.6965896654567352,1.4261704588731476
400629258674,0,0,0,0,3,13,0,0,2.394137260810267,1.155884863412905,0.40394371897779896,0.29919587491620847,0.6258091646275856,0.0,0,0,0.5411173885750157,4.49968588319899,0.8335539960360172,1.0638648736455667
400629294566,0,0,0,4,3,15,0,0,0.642033846673486,0.17536662122942004,0.7579352475402329,0.13053326535571602,0.6258091646275856,0.0,0,2,0.19556306121993497,5.309322537209529,0.7593613282043513,0.945325376331184
400629321745,0,0,0,1,1,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629333217,0,0,0,1,1,3,0,0,2.7493882632638593,1.1651235383576393,0.25611729019211327,0.32598615791056423,2.6562122320859745,0.11125496260045949,0,0,0.22346368715083798,4.7985038457303,0.6829833254695312,1.1187781223296387
400629351952,0,1,1,1,3,4,0,0,0.8712042011738759,0.0,0.75,0.0,0.4809047190479795,0.0,0,0,0.18376420811072466,3.88471274822596,0.5267617220227357,0.9359871837268242
400629354201,0,1,1,1,5,11,0,0,2.518881887626032,1.4678203828141816,0.188012617531971,0.17141699910099018,0.35984026966086174,0.20775387655396604,0,1,0.27192008879023305,4.982852110634913,0.3844352116758084,1.200406761273036
400629390911,0,0,1,3,1,3,0,0,8.502492013684474,3.0661777983594884,0.0,0.0,1.1151413775025611,1.1151413775025611,0,0,0.0640424867228991,1.1249345120493017,0.0015746015169190242,0.23053130041191922
400629399781,0,0,0,2,4,7,0,0,5.253320265290455,0.0,0.49633333333333335,0.0,3.8939236910160884,0.0,0,0,0.1851577909270217,5.382073964072484,0.5512490967312877,1.1228461927384568
400629426408,0,0,1,1,2,5,0,0,1.0454450414086511,0.0,0.9090909090909091,0.0,1.6030157301599317,0.0,0,0,0.11402951912394858,1.1688595967236761,0.7191991341727498,0.5376610463850072
400629459327,0,0,0,2,4,12,0,0,0.7167919685578181,0.31888038085439363,0.42601761365507484,0.39182967175042643,0.48090471904797955,0.0,0,0,0.26554032515141857,3.042742478283341,0.7647655459893429,1.08093226880712
400629492619,0,0,0,1,1,5,1,0,2.1246666949525967,0.23742133321337766,0.9990766433172904,4.32275427318715E-4,0.0,0.0,0,8,0.1278825995807128,3.771631495922532,0.6291183511762911,0.6770513337486895
400629501715,0,0,1,1,4,8,0,0,0.4728335910519536,0.0,0.6402116402116401,0.0,0.5562748130022983,0.0,0,0,0.10196054517181449,0.5825485453557877,0.5968521442899659,0.2518642929293134
400629522338,0,1,1,1,1,1,0,0,11.82083977629884,0.0,0.31999999999999995,0.0,2.468469482697699,0.0,0,0,0.5080213903743316,5.411012868820414,0.6116405704597486,1.0927821021946713
400629546452,0,0,0,1,1,2,0,0,0.6969078200026483,0.0,0.6428571428571428,0.0,0.0,0.0,0,0,0.09953409572215163,1.2992856830052895,0.234010229157586,0.19485244052602693
400629555492,0,0,1,1,5,19,0,0,1.6022607689680886,0.8104909969455262,0.4312445563545276,0.134485454697608,0.3484539100013242,0.25287928693643086,0,0,0.17841277464281427,2.19239949282793,0.6437115389002027,0.880607608941647
400629594267,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629750310,0,0,0,4,2,13,0,0,3.3946671709365743,2.175855026302407,0.0,0.0,0.4907389004855772,0.02894496103823042,0,0,0.3,1.6489239681795171,0.11808994142373903,0.3402851376056624
400629852545,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629918180,0,0,0,1,2,5,0,0,7.812336662229687,2.8364148274107785,0.5889877641824249,0.013904338153503892,0.9059801660034428,0.13938156400052962,0,1,0.1724137931034483,3.981680212443253,0.4562090505474901,1.5484442976003356
400629927331,0,0,1,1,2,14,0,0,1.9271036929966134,0.7422659794001423,0.24466666666666667,0.24466666666666667,2.1257382508642575,0.5924188567982357,0,0,0.15188583078491336,6.128669190978211,0.46545748231747514,4.274766015731463
400629927680,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629936011,0,0,1,1,2,4,0,0,2.391963472704695,0.0,0.5894117647058823,0.0,0.4729096837152549,0.0,0,0,0.1317064417728333,2.138269424426708,0.6335685174506558,0.5115579813788045
400629945564,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400629960225,0,0,0,2,2,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05449491754937683,2.1160897926925317,0.3576717091278376,0.14622579299851815
400629996680,0,0,1,2,1,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05446584315261116,2.1162230005142915,0.35772587197915456,0.146141201949604
400629999799,0,0,1,2,2,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05427835126596101,2.120808645359996,0.35850981057684356,0.14522781805543555
400630005867,0,1,1,1,1,8,0,0,1.2480745168846437,0.3659197348619616,0.38318896103896105,0.2865059811743777,1.0268060738705027,0.029494670522809775,0,7,0.27939590075512405,4.874439812926899,0.6941240002647626,1.2274111619889045
400630029499,0,0,1,1,1,1,0,0,15.259661135927423,0.5176832478502642,0.3150593008739076,0.02323657927590511,0.0,0.0,0,1,0.05329880196009018,2.2711556803192106,0.36602018352730525,0.1419168746121564
400630056098,0,0,1,1,1,4,0,0,5.479583943918062,2.4022441180028524,0.20421607378129117,0.20421607378129117,0.5448742008023588,0.07196451708710402,0,0,0.148112983622122,3.7104111506197315,0.4201091919004535,0.6265580536971269
400630116374,0,0,1,2,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400630125152,0,0,0,12,8,28,0,0,0.10453839463785533,0.06968967122580053,0.9283837348470076,0.14096454195530556,0.37494751534871507,0.05295944168276281,0,0,0.3210445468509985,9.175609510521259,0.5692440343358809,0.4404600738419655
400630128200,0,0,0,1,1,7,0,0,2.501749984090902,1.2033654729146386,0.2870320855614973,0.28124001184916836,0.5000712114738047,0.033197338684413435,0,0,0.16588449587485268,2.884598650744758,0.6182127651998908,0.8593363572460351
400630137457,0,1,1,2,1,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05428202895934453,2.1208378173477698,0.358489166705735,0.14524216891244085
400630146579,0,0,0,2,2,3,0,0,0.13241248580050316,0.0,0.9457142857142856,0.0,0.0,0.0,0,0,0.18415637860082304,3.3793422085190317,0.19538832325990835,0.27304699273311456
400630149949,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400630155369,0,1,1,2,2,3,0,0,0.18468057230070178,0.0,0.9535087719298246,0.0,0.0,0.0,0,0,0.15146881660643127,2.4645011637773,0.5614785754151734,0.5183317274563125
400630203431,0,0,0,1,1,1,0,0,0.0,0.0,1.0,0.0,0.4878743526573705,0.0,0,0,0.05428407432119413,2.1207614159899943,0.3585973541119905,0.14512138980639658
400630212230,0,0,0,2,1,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.08793103448275862,6.908048396756043,0.6527106183019326,0.7949640647613297
400630212230,0,0,0,2,1,10,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.08552631578947369,6.872483238692667,0.6524538774188521,0.7975160319384695
400630218474,0,0,1,2,2,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05427581790662475,2.120938919290289,0.35843274405458564,0.1452976264383953
400630263013,0,1,1,2,2,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05427699078210908,2.120937551362228,0.3584255630011504,0.14530050687247953
400630269043,0,0,1,2,2,2,0,0,0.3902994821258964,0.0,0.9066666666666667,0.0,0.5575706887512806,0.0,0,0,0.05427383138673597,2.1209316943924232,0.3584101809263185,0.14530136269339883
400630284412,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400630299219,0,1,1,2,1,2,0,0,0.1562591855225464,0.0,0.9501777777777777,0.0,0.24393717632868525,0.0,0,0,0.1967741935483871,1.7937277157060827,0.44311831845376387,0.39953605742482284
400630308787,0,0,1,2,2,2,0,0,0.006969633609391007,0.0,0.9976498237367802,0.0,0.3484816804695504,0.0,0,0,0.05374060581641961,2.125590908573607,0.3564505942886457,0.14788142438033153
400630320585,0,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400630359544,0,0,1,3,2,3,0,0,0.048787435265737054,0.0,0.9847244953627932,0.0,0.34848168046955036,0.0,0,0,0.05307391566739262,2.1389221592768672,0.35508615430448587,0.15037903213627224
400630365781,0,0,1,1,2,5,0,0,0.9183154344174895,0.43396449951564897,0.4112231119485006,0.253647354372743,0.519196325901973,0.038329930100145626,0,0,0.15320261437908497,1.781940082292724,0.6038241589176746,0.77998501722682
400630368828,0,0,1,2,3,5,0,0,6.969078200026484E-5,9.583083854271089E-21,0.9999999311596302,2.9258837210214534E-8,0.0,0.0,0,1,0.5509433962264151,1.3536020692268584,0.8136351593301104,0.30253133879325067
400630371299,0,0,1,1,5,9,0,0,8.903381516381188,0.33617710124975764,0.23566666666666664,0.23566666666666664,0.6511075355499887,0.6511075355499887,0,0,0.3510269121813031,4.897527334242914,0.6938777551054898,1.033397629918241
400630383733,0,0,1,2,2,2,0,0,24.60501108025747,0.013707527064211966,0.26689420591913293,0.014705794080867071,0.0,0.0,0,0,0.06417917901255119,8.006567305054883,0.2900835877513974,0.49924916344111026
400630389182,0,1,1,1,1,1,0,0,32.09937452195346,5.912153447979699,0.28419552591357516,0.020305498107974704,0.023178117208429102,0.05182784566850513,0,0,0.08000441772122638,8.052620355187603,0.29001247022278176,0.503926101022862
400630392211,0,0,1,0,2,3,0,0,4.811777132469881,0.0,0.340952380952381,0.0,1.1125496260045966,0.0,0,0,0.4286200284530216,3.158050764725714,0.5211202730892872,0.41871666162349813
400630407249,0,0,1,2,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400630410886,0,1,1,4,3,4,0,0,127.40605412422327,5.265488776824881,0.18779983754376048,0.1127866727201691,0.1564522911568964,0.1564522911568964,0,0,0.5475031297816108,153.2354541112079,0.18666687572702795,1.2895162790601535
400630458253,0,0,1,1,1,9,0,0,3.4357970483094533,1.3658052164162544,0.4396880634299989,0.1009712393181116,0.7666596970330107,0.19713100750344212,0,0,0.24561664190193164,8.156325285705467,0.5884801343941201,2.4209728450681247
400630503681,0,0,0,3,1,4,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.06777946383409206,3.602613660438742,0.438655542933251,0.8860119136601542
400630509044,0,1,1,2,1,2,0,0,1.2893822177373364,0.0,0.7533333333333333,0.0,0.6272670248451907,0.0,0,11,0.1614925624002017,2.6395412360287427,0.2229130307482056,0.4532707540335822
400630539232,0,0,0,1,1,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400630680938,0,0,0,2,2,2,0,0,0.39026837920148305,0.0,0.9026933101650738,0.0,0.0,0.0,0,0,0.055366039976618965,2.111849945098584,0.3545123506867064,0.15045122890185758
400630701843,0,0,1,2,3,3,1,1,6.686690938419727,1.8132021225199162,0.06082696710587797,0.05717576615579256,0.5172933525938301,0.08405664599808435,1,0,0.18831168831168832,4.456622555578753,0.24154653094356782,1.031233190968659
400630749951,0,0,0,1,1,3,0,0,7.822790279529727,6.226871371723663,0.6945757575757576,0.1527575757575758,5.9934072520227755,0.10453617300039686,0,1,0.2621951219512195,7.188510591674804,0.6680891576859839,1.6246758675270556
400630755056,0,0,1,2,2,5,0,0,1.7424084023477517,0.0,0.5454545454545455,0.0,0.0,0.0,0,0,0.014150943396226415,1.6991514023055005,0.08553537842897845,0.13401222953763886
400630875074,0,1,1,1,1,9,0,0,3.8145597981754955,0.6720153437836683,0.5444725826866179,0.10079841954991281,0.418144692001589,0.24515905665634588,0,0,0.19725557461406518,6.186160590782321,0.6022591905330905,1.0747453422845987
400630986442,0,0,0,1,2,8,0,0,6.125281034671557,3.533040406080847,0.6699471924315948,0.057936019247237236,0.5562748130022983,0.5562748130022983,0,0,0.20513138324243926,13.161369646839953,0.5871811203372035,1.8514721560398921
400631010553,0,0,1,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631043921,0,0,1,1,1,2,0,0,4.334974918928169,0.8922502881150863,0.49583333333333335,0.12916666666666674,5.122476589960927,2.0411294146316372E-4,0,2,0.14096109839816934,2.279806742517015,0.5543207480856078,0.5508949649903729
400631049127,0,0,1,1,1,1,0,0,103.53664957005277,0.0,0.17231795441912176,0.0,0.6258091646275856,0.0,0,0,0.5101088646967341,139.55916001681908,0.18917960766684133,1.345986611354653
400631082108,0,0,0,5,3,10,0,0,4.202689066462777,0.0,0.6984999999999999,0.0,0.4809047190479795,0.0,1,0,0.21512336597873144,3.0995202415066023,0.6083244692037657,0.8566096568359626
400631085436,0,0,0,1,2,20,0,0,47.86787249390122,0.05647604658340473,0.2556558882235529,0.06412625784801311,2.1246666949525945,0.0,0,0,0.39455965526528414,24.990421719306358,0.26920139302029844,1.656184106246606
400631088682,0,0,0,1,2,12,0,0,1.7272854853611384,0.0,0.7644672897196262,0.0,3.152731224768366,0.0,0,0,0.3225806451612903,1.6129700595995358,0.6087902427930747,0.4750384440198531
400631100496,0,0,0,1,1,1,0,0,13.183365396396344,0.0,0.4613778409090909,0.0,6.2928588220885,0.0,0,0,0.3459926663174437,6.713493194207177,0.5844060797329528,1.5629209532919923
400631100727,0,0,1,2,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400631139335,0,0,1,1,1,3,0,0,0.0,0.0,1.0,0.0,2.0164961971333315,0.0,0,0,0.2858069748580698,2.577468582509622,0.11179564467898909,1.4774944922905096
400631166204,0,0,1,1,1,3,0,0,8.1563794456462,0.0,0.5488461538461538,0.0,0.3476717581264365,0.0,0,13,0.07363420427553444,1.6639148884295263,0.5821545020923385,0.3747790278117402
