buyer_id,label,no_unique_umid_14d,no_unique_ip2_14d,no_unique_ipisp_14d,id_new_umid_14d,id_new_ip2_14d,id_new_ipisp_14d,id_is_auto,id_umid_same_seller_14d,id_ip2_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,id_susp_paymethod_14d,no_acct_umid_14d,max_cancel_rate_14d,max_avg_price_seller_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_14d,id_susp_device
400084857453,0,1,3,2,0,0,0,1,0,1,25375.0,5412.658773652742,0.3846867228516164,0.105224536606939,6900.0,0.0,0,1,0.18022328548644337,52151.17133443163,0.4676818866509981,10773.266238465714,0
400084872560,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400084911426,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400084989777,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085112605,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085112630,0,1,5,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085223357,0,1,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085298287,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085298406,0,3,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085307072,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085397875,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085469793,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085562074,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085667584,0,1,3,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085703486,0,2,4,4,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400085796098,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086000159,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086012164,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086012277,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086054455,0,2,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086087752,0,2,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086120637,0,2,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086204913,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086204922,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086231239,0,1,12,6,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086258985,0,2,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086351160,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086504605,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086519148,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086708380,0,1,5,2,0,0,0,1,0,0,18700.0,0.0,0.15,0.0,6900.0,0.0,0,1,0.10507544581618655,34116.89418859649,0.07233444050281798,9754.530153508771,0
400086792552,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086867007,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086912247,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086936084,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086942777,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400086951488,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087098198,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087158546,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087164948,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087188498,0,2,5,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087230169,0,2,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087332659,0,1,2,1,0,0,0,1,0,1,35644.7,21756.80435197228,0.1690793504916486,0.27226152775266727,3743.8,4210.089424228421,0,1,0.271461716937355,30423.690031152648,0.4388515540361078,10181.382352941177,0
400087455346,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087554993,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087623921,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087686948,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087743851,0,1,2,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087758194,0,0,0,0,1,1,1,0,0,0,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N,0
400087758783,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400087800373,0,1,2,1,0,0,0,1,0,1,34075.0,18208.154079971973,0.5150749063670411,0.11196290006155986,5750.0,1991.8584287042088,0,1,0.3508187621426589,61070.12664277181,0.6363518989679159,20185.677419354837,0
400088070645,0,2,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088178537,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088196014,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088301262,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088349611,0,1,5,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088391791,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088430202,0,3,5,2,0,0,0,0,0,1,35815.0,32739.22606836569,0.481315086399447,0.22011171273619665,6700.0,1014.3416036468625,0,2,0.22847682119205298,82020.4194719472,0.7719614180067731,18186.149325626204,0
400088583066,0,1,4,2,0,1,0,1,0,0,67500.0,0.0,0.375,0.0,18000.0,0.0,0,1,0.16666666666666666,82200.31666666667,0.4321619267989669,6796.666666666667,0
400088610237,0,1,2,1,0,0,0,1,0,0,60344.4,26452.728498965847,0.5153901865105184,0.13927333488769575,33200.0,3487.1191548325387,0,1,0.20264137952617908,204262.0947562907,0.6212581483158945,29153.7715995073,0
400088691563,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088754412,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088781015,0,2,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088838825,0,1,1,1,0,0,0,1,0,1,71395.0,0.0,0.4907631954350927,0.0,15000.0,0.0,0,1,0.1687177451369591,41107.02958152958,0.7024828153553373,15432.403318903318,0
400088874890,0,2,4,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088886432,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088919873,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400088982002,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089012853,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089057715,0,1,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089108584,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089153334,0,1,1,1,0,0,0,1,0,0,36036.0,0.0,0.711712,0.0,0.0,0.0,0,1,0.17828514815815547,14263.52611855318,0.8057285792964465,9670.973664051016,0
400089294013,0,2,3,1,0,0,0,1,0,1,225830.0,60425.54674969851,0.5245415093220681,0.1486216758615923,25297.5,16707.166972589937,0,1,0.1706642066420664,41306.393770856506,0.7346352956146278,12646.418464961067,0
400089327709,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089399275,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089408599,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089411742,0,2,3,2,0,0,0,1,0,0,109900.0,0.0,0.7251812953238309,0.0,13000.0,0.0,0,1,0.1833342005307248,98536.54021808851,0.7575595911251227,8299.543553559974,0
400089423837,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089438280,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089453776,0,1,3,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400089762119,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090005687,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090017489,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090191300,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090191432,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090326189,0,2,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090509102,0,1,2,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090578164,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090581659,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090593557,0,1,1,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090740670,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090821408,0,2,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400090839765,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400091055755,0,2,3,1,0,0,0,1,0,0,133200.0,39200.0,0.18702974657465715,0.15015823819476887,11875.0,625.0,0,1,0.1793275217932752,335916.03758038586,0.4241251756718558,24336.81069131833,0
400091145804,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400091214176,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400091283851,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400091634358,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400091715456,0,1,2,2,0,0,0,1,0,0,100000.0,0.0,0.0,0.0,8500.0,0.0,0,1,0.13051470588235295,101417.1329113924,0.030627137694199686,21883.83227848101,0
400091769385,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400091841593,0,1,1,1,0,1,1,1,0,0,8600.0,0.0,0.6090909090909091,0.0,9000.0,0.0,0,1,0.134202183867559,11979.427147697827,0.6267614270729387,5163.518237990831,0
400091988873,0,1,5,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092093866,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092132480,0,1,6,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092255716,0,1,3,1,0,0,0,1,0,0,37533.333333333336,6466.494843078091,0.23584229390681002,0.28269596798663466,10166.666666666666,4714.045207910317,0,1,0.38095238095238093,38814.39426076107,0.6421243987535359,19175.56598380181,0
400092372796,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092423205,0,1,2,2,1,0,0,0,0,1,12870.0,5051.976510898152,0.5604,0.3976468114629698,37666.666666666664,1885.618083164126,0,0,0.1849973705957479,28386.071796191456,0.7908122919160243,15779.453500522466,0
400092429263,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092525478,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092579506,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092648394,0,1,1,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092735904,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400092843949,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093269183,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093329436,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093410001,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093434634,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093494205,0,1,1,1,0,0,0,1,0,0,31705.2,21567.57381255481,0.35857686116064763,0.25041194503523934,4545.0,2763.1910900261673,0,1,0.9690725695042305,82217.30441810345,0.6491411979185863,19941.313071895423,0
400093527210,0,1,1,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093590538,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093596007,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093668920,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093734808,0,3,6,3,0,0,0,1,0,0,186843.42857142858,175399.4831616894,0.24530531418036242,0.16120765502416498,3858.4285714285716,5113.741762772787,0,2,0.45454545454545453,115065.2944785276,0.7697029542203753,21400.0,0
400093794748,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093833066,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093872054,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093926799,0,1,2,1,0,0,0,1,0,0,20000.0,0.0,0.6,0.0,8000.0,0.0,0,1,0.1442663378545006,17489.390794223826,0.6476414725021119,5809.140794223827,0
400093968738,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400093986493,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094010884,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094094487,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094238331,0,1,3,2,0,0,0,1,0,1,15699.0,0.0,0.7912367021276596,0.0,8000.0,0.0,0,1,0.1651376146788991,15015.190476190477,0.6560456214597485,9748.349206349207,0
400094271088,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094346712,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094358622,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094391185,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094403842,0,1,4,2,0,0,0,1,0,1,9999.0,0.0,0.3334,0.0,6900.0,0.0,0,1,0.13777219430485763,16341.574372759856,0.19196666736422538,8394.041218637993,0
400094433866,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094439210,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094469453,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094535491,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094649338,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094826989,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094880031,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400094913391,0,1,4,1,0,0,0,1,0,0,33000.0,0.0,0.56,0.0,0.0,0.0,0,1,0.1357840616966581,20472.417218543047,0.5306880326043679,3773.5962699649394,0
400094925999,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095120178,0,2,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095153118,0,2,2,2,0,0,0,1,0,0,12383.333333333334,2417.4136776499154,0.324054054054054,0.2931415525094412,9333.333333333334,2054.804667656326,0,1,0.17002310993727301,13456.921954530031,0.5195114346923886,4468.571735131821,0
400095180675,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095204007,0,1,2,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095213406,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095225407,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095300019,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095303154,0,1,1,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095345624,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095366136,0,1,2,2,0,0,0,1,0,0,38800.0,0.0,0.02756892230576441,0.0,0.0,0.0,0,1,0.1596579444640169,9156.43685963521,0.04558617288408831,1860.433973037272,0
400095495905,0,1,1,1,0,0,0,1,0,0,105000.0,0.0,0.0,0.0,74500.0,0.0,0,1,0.15367623856106027,91388.91997663552,0.14080586797652977,11379.864485981308,0
400095522149,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095525168,0,1,5,2,0,0,0,1,0,0,64166.666666666664,11212.592127702776,0.0,0.0,5250.0,2354.0744819709225,0,1,0.16906732046174278,65081.38390719941,0.14855084536620283,10114.273279352226,0
400095552580,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095594384,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095684299,0,2,5,1,0,0,0,1,0,0,104000.0,0.0,0.45263157894736844,0.0,7000.0,0.0,0,1,0.14606278343836504,47202.24323778765,0.4798965462040826,11582.548445700444,0
400095744376,0,2,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095861583,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095891408,0,2,4,2,0,0,0,1,0,0,37800.0,15180.4150140897,0.4388866396761133,0.25596343775365427,8500.0,1224.744871391589,0,1,0.30676117775354417,48425.757978723406,0.653988056500567,12409.69385665529,0
400095948373,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095957216,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400095975028,0,2,3,1,0,0,0,1,0,0,13500.0,0.0,0.46,0.0,8000.0,0.0,0,1,0.14487415592387967,13202.10693069307,0.4866561753889675,9674.057425742574,0
400096020391,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096167103,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096212595,0,1,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096215136,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096242995,0,2,4,3,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096254870,0,2,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096377904,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096416396,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096515316,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096617211,0,2,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096644822,0,1,1,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400096875277,0,1,4,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097052286,0,1,4,2,0,0,0,0,0,0,888772.0,0.0,0.4074853333333333,0.0,7250.0,0.0,0,1,0.1611766508349931,63136.38018487793,0.4181213770388382,7914.984119459587,0
400097112250,0,2,3,3,0,0,0,1,0,1,39023.692307692305,34384.900166261745,0.42598056996586264,0.25216573701728956,26015.384615384617,5469.052252847718,0,1,0.3215686274509804,720062.6734693878,0.7822067188799832,25504.408163265307,0
400097196197,0,1,4,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097211432,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097256489,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097382167,0,1,3,2,0,0,0,1,0,0,119996.0,0.0,0.6250125,0.0,3375.0,0.0,0,1,0.14566625539790254,18758.550864942074,0.39201388204185594,4645.511744167592,0
400097394957,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097442074,0,1,6,4,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097487800,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097499726,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097592231,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097766474,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097769382,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097853519,0,2,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097949478,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400097958821,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400098154000,0,1,7,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400098261186,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400098660080,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400098822605,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400098852578,0,1,3,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400098855124,0,2,4,2,0,0,0,1,0,1,71080.0,59562.51841552706,0.3387355226494842,0.23850020011120407,6400.0,3200.0000000000005,0,1,0.8950899252245805,95249.93655975022,0.6492719803125656,18029.813291139242,0
400098939527,0,1,4,2,0,0,0,1,0,1,129900.0,0.0,0.07214285714285715,0.0,8000.0,0.0,0,1,0.10993975903614457,102818.25193798449,0.17575010035535044,21372.95348837209,0
