ato_create_date,order_create_date,order_number,order_buyer_id,freq_umid,abnormal_umid,earliest_abnormal_login,ip,useragent,acsdata_entrance,app_version,ipparse_ipisp,ipparse_ipcntryname,ipparse_ipprovname,logindata_logintype
2022-04-11 12:19:10,2022-04-11 06:55:29,836929072101370,400148901370,WV1az61b146a56345ff6e0006c4007b06,WV600008860e319f52021313cecc17224,2022-04-11 12:34:29,125.167.117.6,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2159%29,native,6.96.0,telkom.co.id,印度尼西亚,中苏拉威西省,pass
2022-02-21 11:14:27,2022-02-19 20:10:19,804267969340553,400148940553,WV60000ef60f67d0520212b5e9fb26e90,WV14z6117ad2813bb84600006be0087a7,2022-02-20 11:18:17,114.79.39.45,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.93.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-19 14:21:05,2022-03-17 14:27:53,815932659458267,400149858267,WV1cz62079a4a13c41e4a00078302ccc4,WV18z6232d433098ee88b00061701b9cf,2022-03-17 14:25:12,120.188.94.193,MTOPSDK%2F3.1.1.7+%28Android%3B5.0.2%3BXiaomi%3BRedmi+Note+2%29,native,6.86.0,indosatooredoo.com,印度尼西亚,,sms
2022-05-19 10:18:36,2022-04-13 17:12:55,846267367382709,400150182709,WV17z5f54e322432e6f11000595015d5e,WV10z625580203ac453db00060c0208e6,2022-05-13 21:48:36,123.253.232.9,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,mncplay.id,印度尼西亚,中爪哇省,sms
2022-03-05 23:22:00,2022-03-04 01:10:02,806346032782430,400150482430,WV1cz61f0024b45db1c450005df010050,WV14z6117ad2813bb84600006be0087a7,2022-03-04 10:31:39,114.125.182.39,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-19 23:32:22,2022-04-16 21:28:24,849629103044625,400150644625,WV18z5cc701c414aaa2a100095104ff88,WV14z61dc3201766a23520005f9018d26,2022-04-16 12:45:46,114.10.25.35,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2185%29,native,6.92.1,indosatooredoo.com,印度尼西亚,,sms
2022-05-07 12:07:32,2022-05-05 10:32:01,865108317873097,400150773097,WV10z5fd87aca6508553400055600a640,WV10z614bec434ab031d10005fa00d399,2022-05-06 14:08:51,182.1.203.165,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.99.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-04 11:50:41,2022-02-15 14:22:12,801509938815032,400150815032,WV15z5e9ac0bd5cc67a790009720030e1,WV18z5e7226a545777f27000d0d014dd3,2022-03-02 20:46:22,114.125.215.229,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.94.3,telkomsel.com,印度尼西亚,中苏拉威西省,pass
2022-03-13 10:54:48,2022-03-12 07:24:21,818895762478073,400151778073,WV1fz60a08ec2518abd5c0005cc008022,WV17z61397a9733a3872800060e011c97,2022-03-12 08:58:03,112.215.241.13,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3MG%29,native,6.95.2,xl.co.id,印度尼西亚,中爪哇省,sms
2022-05-09 09:54:09,2022-05-08 13:18:31,859879440500450,400153500450,WV15z5c00fbbf5beb7f5e0384a9caf8a1,WV1ez601d617f78bcce7f000709007894,2022-05-08 20:44:54,114.79.39.222,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1819%29,native,6.93.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-05-25 09:58:59,2022-05-24 15:44:13,870340694782048,400153782048,WV11u5e6d97c35484150d0008c202d80e,WV1bu61b8d8567542c5fb0006e200c7d2,2022-05-24 12:04:20,182.1.234.147,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2185%29,native,6.99.1,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-05-17 10:56:18,2022-05-17 09:05:55,865665229771754,400153971754,WV1dz6210a1616488b9c300068f00ec95,WV1az626d3f1f64fb11df00066000faea,2022-05-17 11:18:24,114.125.196.45,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2131%29,native,7.0.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-17 21:24:17,2022-04-30 23:53:25,863139317992296,400153992296,WV10z5afb92f932a50c410007f09f6d86,WV16z5f8e5dec7e56773600052700916f,2022-05-08 16:08:10,114.5.104.169,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1937%29,native,6.71.0,indosatooredoo.com,印度尼西亚,,sms
2022-03-13 13:31:47,2022-03-12 19:48:12,819351500551253,400154751253,WV1eu5d4c3a67378d160b0007f809b2aa,WV1dz613844f600897bd200061a0197e3,2022-03-12 20:07:45,114.125.223.181,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-10 14:04:14,2022-04-01 14:08:44,828108093446200,400154946200,WV19z5eabd302353a674f000866004a64,WV1bz60f298564835eae0000754007ea7,2022-04-10 14:55:24,202.80.218.142,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A507FN%29,native,6.96.0,mncplay.id,印度尼西亚,,sms
2022-03-01 14:54:01,2022-02-28 15:05:41,809964503017262,400155717262,WV1fu5d38f20b4364c9620007c23161be,WV17z601d511f1012bdd700061300d82f,2022-03-01 15:05:32,140.213.181.251,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+S2%29,native,6.92.1,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-04-27 16:50:10,2022-04-26 15:16:52,860763522495920,400156095920,WV11z5e8aba321639455400096802d786,WV14z61a9e3b4655199e300061801a357,2022-04-27 14:32:56,120.188.86.84,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1937%29,native,6.95.2,indosatooredoo.com,印度尼西亚,,sms
2022-04-02 21:45:32,2022-02-09 16:09:39,791029276071204,400156971204,WV18z62131580415e34a100061a00c136,WV1bz61acb7932f85c1720006680135fc,2022-02-10 22:02:34,182.1.167.11,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-10 14:57:03,2022-03-09 12:18:59,816870751575495,400157175495,WV12z60d210a509e8bc570005ef024fea,WV1dz6229a2df2b965d4b00078000b1f8,2022-03-10 15:08:12,182.1.180.222,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2030%29,native,6.88.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-29 16:41:33,2022-03-26 12:41:29,828998920826438,400157226438,WV1fu5e7c2e023ab1097800083802c276,WV12z5fa0bc053af831c70004fc00a465,2022-03-28 13:19:04,114.5.111.255,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-02-24 14:37:23,2022-02-16 16:12:57,802224132256083,400157556083,WV16z5f809942655b63350004fe01063f,WV1ez5b95021071f376c800084e9c4f84,2022-02-24 15:12:57,114.125.252.232,MTOPSDK%2F3.1.1.7+%28Android%3B7.1.2%3BXiaomi%3BRedmi+5+Plus%29,native,6.92.1,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-05-03 08:16:35,2022-04-15 16:53:48,848344184284636,400158084636,WV1fz5bdecb7d6fe119ea000950375bdd,wV1es625b1ded0720e3c200069330f375,2022-04-17 03:51:01,112.215.235.138,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1803 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/93.0.4577.82 Mobile Safari/537.36 Language/en Ariver/2.22.0.2 Griver/2.35.0 AppContainer/10.5.10 Skywalker Skywalker/2.13.0 EDIK/1.0.0 Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026) Ariver/2.35.0 LocalKit/1.5.1.3  Lang/id-ID AlipayConnect iapconnectsdk/1.0.0",h5,\N,xl.co.id,印度尼西亚,,sms
2022-03-11 13:14:21,2022-03-10 22:56:15,811328209020846,400159320846,WV16z6118de180099663800060401d5be,wV1bs622ae6934d65a72a0006e5eb05c0,2022-03-12 13:04:29,103.147.9.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36 OPR/84.0.4316.31",pc,\N,corpnet.net.id,印度尼西亚,西爪哇省,pass
2022-05-18 16:36:25,2022-05-08 23:12:56,860226294356898,400159656898,WV10z614bec434ab031d10005fa00d399,WV12z62722f907618e9700005ee01fdd6,2022-05-08 22:12:13,66.96.225.171,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A025F%29,native,6.99.1,myrepublic.net,印度尼西亚,西爪哇省,sms
2022-05-26 01:02:55,2022-05-26 01:02:28,871467278528330,400160028330,WV1cz603f9b42545ed8190005af0081c4,WV11z61f0a8740a85cac10376db018ee5,2022-05-25 20:03:10,114.10.27.123,MTOPSDK%2F1.9.3.48%20%28iOS%3B15.4.1%3BApple%3BiPhone11%2C8%29,native,7.0.0,indosatooredoo.com,印度尼西亚,,sms
2022-05-28 13:57:21,2022-05-11 08:27:12,869029763902404,400160202404,WV10z5e0649c55ef605120009c6304826,WV10z628652944cecffbf000649011718,2022-05-26 09:50:22,202.80.212.210,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,mncplay.id,印度尼西亚,,sms
2022-03-27 11:29:02,2022-03-21 07:11:37,818425013123915,400160823915,WV15z5ec120a52fa7e0d900076200cabf,WV14u5e820b166c04028800087500ed6e,2022-03-22 13:07:06,140.213.222.31,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1901%29,native,6.93.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-04-18 14:44:59,2022-04-18 13:43:38,844216675360237,400161660237,WV18z5fcae9587aae839f0005b0009a34,WV1bz625c296c681cec7b0005ec032575,2022-04-18 22:49:19,182.1.214.239,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-18 11:29:00,2022-04-11 17:55:19,844394940694897,400162494897,WV10z5e7cda3a7b980b7d0009ec018013,WV1dz613844f600897bd200061a0197e3,2022-04-11 12:42:27,114.125.201.200,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-05 10:55:25,2022-03-29 17:45:54,825868037677833,400162677833,WV1dz61087526545ed8190005ee0072a5,WV1bz6188fa682821c5e90005a300ee8b,2022-03-30 15:02:52,112.215.237.118,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2269%29,native,6.55.1,xl.co.id,印度尼西亚,,sms
2022-02-21 12:23:34,2022-02-06 13:04:13,788813419026293,400163226293,WV16z5fb9d74455f541c400050300efb5,WV11z61794f696ac9c7ea00065a018b94,2022-02-06 21:36:12,140.213.181.247,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1853%29,native,6.92.0,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-04-23 04:20:19,2022-04-18 05:06:32,850933790187456,400163487456,WV19z5cdae92d373aa932000882134f59,WV12z5fa0bc053af831c70004fc00a465,2022-04-18 13:11:01,114.5.240.47,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-05-28 13:13:11,2022-04-17 09:42:11,842960202128635,400164228635,WV19z5fe978680a4d2c670005c20189e3,wV1fs627731e34c1ed17d0006f85c6cc6,2022-05-08 11:01:50,36.85.3.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",pc,\N,telkom.co.id,印度尼西亚,东加里曼丹省,pass
2022-03-14 08:37:02,2022-03-13 11:26:53,812950846743452,400164543452,WV18z5e01c187633fe1bc00095c25c9a5,WV10z620816b90c5c3d7d00060902b029,2022-03-13 13:50:07,114.79.39.93,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX2180%29,native,6.95.2,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-05-24 09:19:24,2022-05-23 20:11:04,869850431008553,400165308553,WV19z6236d36857736f600005fb01fcdb,WV17z60b4b2963b5826a7000601018a1b,2022-05-23 17:50:57,116.206.35.18,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2043%29,native,6.98.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-04-30 03:59:49,2022-04-23 16:57:42,857898170473638,400165773638,WV1fz5bf3ec1c504cc9da00189176e73c,WV1az5fa5dd6a33d90af80004e501885a,2022-04-25 11:23:04,140.213.181.109,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.70.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-04-25 15:01:55,2022-04-21 11:40:37,854964394746168,400166046168,WV13u5e5779bc69f4916d00085702accf,WV12z5fa0bc053af831c70004fc00a465,2022-04-22 12:44:34,114.125.191.61,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-06 10:03:01,2022-05-03 18:56:02,856948288606603,400166106603,WV42z5e3db3e87c476620000a0601c50c,WV12z61e0fae74020271900061700f207,2022-05-03 21:16:14,120.188.72.21,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2239%29,native,6.55.1,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-05-26 14:14:12,2022-05-25 04:32:24,870728674813394,400166313394,WV11z62149b193cfba56c00068500ab3f,WV6000002627a702c20212aa3cd297942,2022-05-25 19:05:02,114.4.220.232,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1803%29,native,6.99.1,indosatooredoo.com,印度尼西亚,,sms
2022-04-13 14:20:31,2022-04-12 11:28:03,845011973859762,400166559762,WV1az58cbfd7339555a980008bff021d8,WV6000048601f76a4202127d829793cb4,2022-04-12 11:12:34,140.213.232.249,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1803%29,native,6.96.0,xl.co.id,印度尼西亚,楠榜省,sms
2022-03-08 11:45:51,2022-03-07 06:54:48,808520037714006,400166814006,WV1au5e3faea207c4480d0008d402fbc8,WV14z6117ad2813bb84600006be0087a7,2022-03-07 11:15:08,182.1.205.218,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-05 11:26:09,2022-04-04 13:57:29,830845290940535,400166940535,WV1az5ead2fce25cd51d80007c800ba7c,WV1fz623484416cdcf7ba0005f2023964,2022-04-05 11:40:17,140.213.226.126,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.96.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-05-24 22:35:54,2022-05-24 21:00:27,870535660115237,400167015237,WV1ez60e9b4d570a7ddaa0005f20183a0,WV1fz61879a895e6e746e0006040182b4,2022-05-24 20:51:31,114.4.214.150,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Bvivo%3Bvivo+1938%29,native,6.96.0,indosatooredoo.com,印度尼西亚,,sms
2022-04-17 00:52:35,2022-04-14 13:16:04,847067131313925,400167813925,WV1dz5f47af3d70f7436d0004fa001adb,WV1ez60aa91c933a387280005fc0162f0,2022-04-15 16:41:55,114.79.37.204,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2038%29,native,6.96.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-02-27 15:09:09,2022-02-26 20:22:32,802144287079846,400167879846,WV10z611cd7692eaf9dfd0005ff014bb0,WV14z6117ad2813bb84600006be0087a7,2022-02-27 11:26:53,114.125.196.233,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.94.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-14 06:31:43,2022-05-08 20:50:19,860143490156771,400168356771,WV15z60d1dd9507065d180005e701a3ee,WV12z6087dc4f0c973daa000649017c4e,2022-05-11 15:40:42,114.4.218.13,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3MG%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-14 10:15:08,2022-03-11 09:35:05,811510817999507,400168599507,WV1ez5ec99c9d572a872700071000a27b,WV16z6200aeb5487d5b700007c30253b8,2022-03-11 23:57:20,182.1.187.13,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Bvivo%3Bvivo+1938%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-20 09:11:07,2022-04-22 21:37:12,849916413867569,400168767569,WV1ez6262663b338558400005cf011dbe,WV1bz60f298564835eae0000754007ea7,2022-05-19 22:56:33,123.253.232.9,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A507FN%29,native,7.0.0,mncplay.id,印度尼西亚,中爪哇省,sms
2022-03-07 09:18:22,2022-03-05 15:32:25,807435622905255,400168905255,WV1dz60f6498a0bc9e25a0005d701d091,WV14z6117ad2813bb84600006be0087a7,2022-03-06 18:17:00,182.1.199.146,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-10 09:43:11,2022-04-30 13:34:37,855761852774804,400169574804,WV1eu61ad951301cef3dc00092205c8e4,WV12z5fa0bc053af831c70004fc00a465,2022-05-09 20:25:04,114.4.218.40,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-30 09:01:09,2022-03-29 11:50:03,832319384983453,400170483453,WV1az60ef8bd146e02bfa0006a501dc7d,WV11z61c2747f0c5c3d7d000c350138ea,2022-03-30 09:20:37,182.1.207.123,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.91.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-28 09:35:14,2022-05-10 18:52:20,868707137615832,400170615832,WV13z5df305dc2d3734ff00a26d94b9d8,WV10z628652944cecffbf000649011718,2022-05-28 11:21:45,202.80.213.134,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,mncplay.id,印度尼西亚,,sms
2022-03-09 11:51:08,2022-03-07 22:34:57,809125219845400,400171245400,WV1cz62070e9a2ac587f800069c01a6c7,WV13z5db2c73c183a402300099a035a3c,2022-03-08 20:45:39,114.4.217.117,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1816%29,native,6.93.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-18 09:44:05,2022-03-14 12:36:17,820441135964815,400171464815,WV1bz58f3c240522f25fd0016a06f6057,WV1ez5f5de52e0de7dca900051201e757,2022-03-14 12:18:28,140.213.72.186,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.94.3,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-04-08 13:41:22,2022-04-01 12:19:31,834921528582555,400171482555,WV19z5ec4c5f76de1aaf900076701008b,WV13z5db2c73c183a402300099a035a3c,2022-04-01 17:51:55,120.188.82.219,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1816%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-04-22 03:08:44,2022-04-18 16:55:09,844395803967044,400172067044,WV1bz5d5e10fa03021cdf001b4d0dbc31,WV10z625580203ac453db00060c0208e6,2022-04-21 16:39:57,202.80.212.97,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.98.0,mncplay.id,印度尼西亚,,sms
2022-05-07 09:08:32,2022-03-22 15:28:22,826239912130175,400172130175,WV19z5ed21bc367e9e18102e81900968a,WV19z5ea0a97b1cb00586000a090089b6,2022-03-22 18:39:05,114.125.188.252,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1823%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-23 16:52:13,2022-05-15 19:26:49,872098921445895,400172145895,WV14z6022406370a7ddaa0005c900a10c,WV12z61ad87fe32f1857400064301778d,2022-05-16 19:00:47,114.79.38.28,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2059%29,native,6.98.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-04-23 16:22:42,2022-04-23 16:01:44,850725042992972,400172292972,WV18z5e52fc7301df3ab80009fe028b26,WV1ez5d787d206c0402880008191ba4c4,2022-04-23 15:23:42,140.213.71.79,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1819%29,native,6.98.0,xl.co.id,印度尼西亚,楠榜省,sms
2022-04-08 11:18:17,2022-03-29 10:04:54,825384235474280,400172574280,WV11z61f12c421d2fcf320005f3010ea8,WV1fz623484416cdcf7ba0005f2023964,2022-03-29 13:19:23,114.125.197.203,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-26 18:16:57,2022-03-26 10:19:31,822080279252824,400173252824,WV1bz617d5d3a3f761a980005ea01463d,WV14z6117ad2813bb84600006be0087a7,2022-03-26 18:27:38,114.125.201.237,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-18 12:45:58,2022-04-16 18:41:01,849481114581173,400173381173,WV1cz5d4f967c0b246b0f0009072cb7a6,WV12z5fa0bc053af831c70004fc00a465,2022-04-18 11:33:59,114.125.184.25,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-14 09:39:12,2022-02-06 13:41:05,795474167479996,400173879996,WV1cz613889e93e6cf9ce0005fc017b28,WV18z6195f3333106961f0007310170d1,2022-02-06 15:26:20,114.4.223.140,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BOPPO%3BCPH1923%29,native,6.87.0,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-04-10 09:15:45,2022-04-09 07:22:52,842030977674100,400175274100,WV1fz5f7d96544249909e00050500f2c0,WV60179035f72df76202104633921ef91,2022-04-09 19:31:01,182.1.167.181,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.96.0,telkomsel.com,印度尼西亚,南加里曼丹省,sms
2022-03-22 15:19:55,2022-03-17 13:13:43,822649585498080,400175898080,WV11z5971d4607779560d002243a992a0,WV14z61c03a057703444000103f00b475,2022-03-17 17:27:03,120.188.82.4,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1902%29,native,6.95.2,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-04-15 09:38:25,2022-04-13 21:55:05,846500761532059,400176432059,WV1bz5f034c97404d10ff00070201a509,WV19z5e74445609cd286d000a380189ef,2022-04-13 17:26:36,116.206.35.16,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1904%29,native,6.96.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-04-18 16:59:58,2022-04-18 15:56:49,851437956794729,400176594729,WV11z617342345c7aeb2f00060e0077a5,WV1bz625c296c681cec7b0005ec032575,2022-04-18 17:23:54,140.213.57.33,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.96.0,xl.co.id,印度尼西亚,中爪哇省,sms
2022-02-23 10:38:01,2022-02-21 14:31:23,805298953037716,400176837716,WV1az6050af3f2535d6ce00059b00e051,WV14z6117ad2813bb84600006be0087a7,2022-02-21 14:45:33,114.125.169.242,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-02-22 10:22:02,2022-02-21 16:10:49,805353584193858,400176993858,WV11z603b029e602976560005f0002c5a,WV1bz61d941c8137ddd220005dd006455,2022-02-21 17:57:37,114.4.220.21,MTOPSDK%2F3.1.1.7+%28Android%3B5.1.1%3BGoogle%3Bwalleye%29,native,6.80.1,indosatooredoo.com,印度尼西亚,东南苏拉威西省,sms
2022-04-01 01:18:33,2022-03-30 19:42:28,833699562924667,400177224667,WV11z5f05e2613effec030007b2020c3b,WV19z5ee88e4c607562160007b5019824,2022-03-30 22:18:53,114.125.182.208,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A515F%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-08 10:02:06,2022-03-07 11:21:43,815363530508905,400177908905,WV16z610665714ff627d000060700b9e6,WV14z6117ad2813bb84600006be0087a7,2022-03-07 11:56:43,114.125.197.142,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-20 10:32:58,2022-05-19 00:35:16,866860033795084,400178295084,WV11z61e549cb01f9c1620005df00f623,WV10z625580203ac453db00060c0208e6,2022-05-19 00:33:43,123.253.232.9,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,7.0.0,mncplay.id,印度尼西亚,中爪哇省,sms
2022-03-09 12:07:51,2022-03-09 12:37:24,810190480151063,400178451063,WV12z5e6c6b14372008820008ac010488,WV14z61dcfe5846263513007e5800a817,2022-03-09 12:15:37,116.206.35.29,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2108%29,native,6.93.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-03-21 07:55:51,2022-03-14 17:26:57,813879415780825,400178880825,WV10u6191aed72d2fb648023fc308e8fa,WV12z5fa0bc053af831c70004fc00a465,2022-03-19 13:35:12,114.4.217.102,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,,sms
2022-05-05 15:04:24,2022-04-11 06:02:21,836902074730498,400179030498,WV16z60b5d4885a858dd100063100d1dc,WV1az6188e5ab442fb11c0005d500ad95,2022-04-12 12:30:08,182.1.206.63,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2109%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
