buyer_id,label,no_unique_umid_14d,no_unique_ip2_14d,id_new_ip3_4m,id_ip3_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,id_susp_paymethod_14d,no_acct_umid_14d,max_cancel_rate_14d,max_avg_price_seller_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_14d
400673814770,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
400673844511,0,6,3,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400673982459,0,1,3,1,1,28150.0,12255.100978776143,0.17147117296222664,0.2969967836040073,6900.0,0.0,0,2,0.1153129657228018,44998.38968957871,0.6626490623975027,9917.072598941266
400673994718,0,2,1,1,0,1063500.0,86500.0,0.0,0.0,19500.0,7500.0,0,3,0.3753609239653513,663646.3939393939,0.37713834456732076,69918.93939393939
400674468210,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400674471832,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400674552207,0,1,1,1,1,18050.0,1132.4751652906125,0.0,0.0,6500.0,0.0,0,1,0.2714663143989432,26817.22857142857,0.7018028835550509,11564.558241758241
400675041143,0,2,2,1,0,12400.0,0.0,0.7075471698113207,0.0,6900.0,0.0,0,1,0.1432305930388886,31413.342139768447,0.07029536528381698,5743.955586553216
400675050427,0,1,1,1,0,79263.0,0.0,0.2745668707613739,0.0,13500.0,0.0,0,1,0.49076517150395776,99733.91029900333,0.2821926070565632,15468.415282392027
400675092521,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400675503459,0,1,1,1,0,1355900.0,0.0,0.0,0.0,6900.0,0.0,1,1,0.15038759689922482,74134.47203579418,0.2777105504684577,9296.266219239373
400675770635,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400675779435,0,1,1,1,0,1141000.0,0.0,0.0,0.0,12000.0,0.0,0,9,0.34488107549120994,634754.4994438265,0.37545846859097826,29748.906006674082
400675851391,0,1,1,1,0,9700.0,0.0,0.7556675062972292,0.0,6900.0,0.0,0,8,0.17043421694584485,14778.725669957686,0.342736946213454,2740.36929948284
400675941230,0,1,2,0,0,206900.0,0.0,0.0,0.0,32000.0,0.0,0,0,0.4,124000.0,0.49603331445306514,10360.0
400676112914,0,1,2,1,0,59225.0,6525.0,0.0,0.0,9000.0,0.0,0,2,0.1767697481748831,93200.34729315629,0.5610477522497324,12763.15095414412
400676703882,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400676754078,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400676907002,0,2,2,1,0,6900.0,0.0,0.8130081300813008,0.0,6900.0,0.0,0,5,0.14180929095354522,9895.803212248575,0.1277893471199401,2957.4555688982286
400677030148,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
400677213865,0,1,1,1,0,18250.0,0.0,0.6217616580310881,0.0,6900.0,0.0,\N,1,\N,\N,\N,\N
400677486858,0,1,1,0,0,18633.333333333332,5585.89493476401,0.0,0.0,7500.0,707.1067811865476,0,1,0.22448067902613358,41519.881709223555,0.8094481279154777,13828.251020408163
400677708110,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400677747703,0,3,3,0,0,116218.1,90418.77233235365,0.0,0.0,50550.0,54392.30184502215,0,1,0.5577889447236181,142625.69822599305,0.739773518016168,34712.1048879837
400677780166,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,8,\N,\N,\N,\N
400677843880,0,1,1,1,0,13000.0,0.0,0.41834451901565994,0.0,13000.0,0.0,0,3,0.10929737402413059,9576.29363449692,0.5909288128909157,3529.6786447638606
400678266460,0,1,2,1,0,156000.0,0.0,0.0,0.0,41500.0,0.0,0,1,0.10803145083114925,22577.704157743152,0.15154779587739378,6862.398567314083
400680399594,0,2,2,1,0,7182.0,0.0,0.8068420203324189,0.0,6900.0,0.0,0,2,0.23226427758484838,23090.645993466565,0.5954267321637539,5209.811058800922
400680423613,0,2,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
4098510,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410398620939,0,2,1,0,0,20000.0,0.0,0.0,0.0,9000.0,0.0,0,1,0.11374680833539247,11318.596495588417,0.6217002307881918,4085.063129116441
410398971955,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410399121941,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410399550481,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410400039032,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
410400369593,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410401146333,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410401311855,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410401365119,0,1,1,0,0,89153.0,0.0,0.0,0.0,16500.0,0.0,0,1,0.32271443699258734,70419.82170451425,0.5375869415597234,17994.748793975763
410401509866,0,0,0,1,1,69900.0,0.0,0.0,0.0,38000.0,0.0,0,1,0.1390644753476612,41419.29876977153,0.6595677510571465,15579.854130052725
410401821745,0,1,3,1,0,25275.0,5865.737379051334,0.0,0.0,5725.0,3335.697078572933,1,1,0.33381959424162844,99581.35518867924,0.9070369938997989,7987.6863753213365
410402091125,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410402625188,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410402694987,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410403018258,0,14,1,0,0,45450.0,13195.927402043404,0.0,0.0,10500.0,2598.076211353316,0,1,0.7849562739510662,38081.361650485436,0.706132543805039,7493.316346790205
410403120891,0,1,2,0,0,30160.666666666668,20026.91396318686,0.0,0.0,8166.666666666667,849.8365855987975,0,1,0.1622342845013191,14802.18913377755,0.6384812005896329,4344.417580727832
410403153863,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410403705535,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410403849210,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410403915518,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410404323488,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410404839913,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410404980707,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410405244849,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410405856541,0,1,3,1,0,21700.0,5346.026561849464,0.0,0.0,9666.666666666666,2778.8886667555116,0,0,0.24340979116740843,21035.415080253824,0.6032697512961734,6162.138625592417
410407332876,0,7,2,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410407428541,0,3,2,1,0,59700.0,0.0,0.0,0.0,6000.0,0.0,0,1,0.08184237345713963,33553.65613825324,0.33727459920523745,2455.6947092231558
410407434016,0,2,2,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410407518809,0,17,4,1,0,77850.0,18150.0,0.0,0.0,6000.0,0.0,0,1,0.08160676532769556,33577.564482146205,0.35331108514333165,2457.092175658831
410407950952,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410408619294,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410408670847,0,2,2,0,1,100866.5,22000.653314163195,0.0,0.0,25000.0,9300.537618869137,0,0,0.28696844097777485,38980.545454545456,0.6718996393200791,16214.97159090909
410410446683,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410410797538,0,1,2,1,0,20900.0,7190.734779330041,0.0,0.0,6900.0,0.0,0,1,0.1670637567902411,11035.499225606609,0.8687745254684565,13878.255549819309
410411019760,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410411190452,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410411604454,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410411709942,0,4,2,0,1,149500.0,56687.74117920029,0.0,0.0,11833.333333333334,4478.342947514801,0,1,0.13352970054000982,23053.252,0.6340469402356901,6549.002976190476
410412003955,0,2,2,1,1,120500.0,10500.0,0.0,0.0,15000.0,0.0,0,1,0.12479061976549413,13672.302839116719,0.6416398511933211,5924.716088328076
410412054939,0,2,1,0,0,103500.0,72430.42638744209,0.0,0.0,11333.333333333334,1885.6180831641268,0,1,0.35255948089401584,121577.1674733785,0.4224193565850947,14582.630203291385
410412063340,0,1,2,0,0,24600.0,1800.0,0.0,0.0,13250.0,250.0,0,1,0.13654900857825902,10507.322231473772,0.7716052383479234,8927.74899660389
410412096891,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410412177430,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410413002288,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410413323085,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410413461780,0,1,2,0,1,31400.0,7778.174593052023,0.0,0.0,6900.0,0.0,0,1,0.2392692809559783,31195.588655862728,0.6179597421186558,12398.471639656816
410413578625,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410413830335,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410414520571,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410414535722,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410416071183,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410416086868,0,1,1,1,0,40950.0,1950.0,0.0,0.0,9000.0,0.0,0,1,0.17768199233716475,76946.92931392931,0.659950337527173,11776.960108794197
410416647244,0,6,1,0,1,36666.666666666664,6536.22385037586,0.02588996763754045,0.03661394336241022,7633.333333333333,518.5449728701349,0,1,0.267996764626584,36631.85744234801,0.6914360404917715,11977.801903898458
410417259910,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410417778114,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410418183322,0,10,3,0,0,20700.0,0.0,0.0,0.0,8500.0,0.0,0,1,0.13069586718474038,13103.27568580678,0.8257939358430998,9644.28505707957
410418576565,0,1,1,0,1,1040000.0,0.0,0.0,0.0,5000.0,0.0,0,5,0.040280210157618214,114952.34117647058,0.33096250071920635,14738.729411764705
410418741276,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410418951297,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410418999559,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410419182159,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410419218719,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410420433958,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410420460280,0,1,3,0,0,64000.0,0.0,0.0,0.0,10000.0,0.0,0,1,0.2186046511627907,56119.37301587302,0.46930355738705776,12555.488095238095
410421189243,0,1,2,1,0,2893400.0,21650.63509461093,0.0,0.0,6900.0,0.0,0,2,0.37659018519578114,1934668.5547659888,0.16384742073060815,15263.701421220288
410421273633,0,0,2,1,0,142500.0,0.0,0.0,0.0,7500.0,0.0,0,0,0.13571869216533003,71126.60227272728,0.3761247010980711,14415.423295454546
410421339793,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410421408995,0,1,1,0,0,32250.0,14828.77270713932,0.0,0.0,8750.0,1089.7247358851685,0,2,0.23791740578221765,39288.56239460371,0.7571568772595269,12825.462480163229
410421705911,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410421804922,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410422623364,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410422632096,0,0,4,1,0,16321.0,0.0,0.0,0.0,13500.0,0.0,0,0,0.16842336407553798,26358.483374896092,0.21976465757736022,8261.488570241065
410422956580,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410423091633,0,2,3,0,0,58161.42105263158,26346.579307210563,0.0,0.0,8973.684210526315,3338.2696597683116,0,0,0.37718050460432734,103113.59090909091,0.7788825429178693,14979.117196056955
410423310854,0,3,1,0,1,50158.90909090909,71416.72582099894,0.0,0.0,7227.272727272727,1513.028816099385,0,1,0.22681370959022598,221252.57093063786,0.5551379844961244,29824.849773440223
410423751072,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410424261875,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410424435030,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410424795664,0,1,3,0,0,52950.0,2050.0,0.0,0.0,25250.0,1250.0,0,0,0.2037164487267722,45779.02657603969,0.3423583590596407,8872.891247624264
410424843056,0,1,2,0,0,51550.0,9650.0,0.0,0.0,6900.0,0.0,0,1,0.11056620597414177,24066.771640560593,0.606487603724915,7471.449295774648
410425380445,0,1,1,1,0,37000.0,0.0,0.0,0.0,8000.0,0.0,0,1,0.17249218527990906,47462.03494736842,0.49773427638276857,4936.004210526316
410425584728,0,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410425647589,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410425782047,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410425878891,0,1,1,0,0,15000.0,0.0,0.0,0.0,10000.0,0.0,0,0,0.20222634508348794,17999.07076923077,0.41843888414697983,7857.38923076923
410426211312,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410426589502,0,0,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410426805819,0,2,2,0,1,63750.0,6250.0,0.0,0.0,7750.0,2250.0,0,1,0.13356248465504542,22935.59437751004,0.5667018627026535,3488.6626506024095
410427243863,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410427498562,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410427783875,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410427861802,0,1,2,0,0,59325.0,27049.711181452567,0.0,0.0,13500.0,0.0,0,0,0.1923579359895493,31927.67471650567,0.7979300020309797,16077.196766064679
410428206883,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410428596565,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410429049407,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410429064385,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410429919433,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410430459985,0,1,4,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410430546883,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,4,\N,\N,\N,\N
410430561861,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410430819626,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410432076317,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410432340436,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410432424515,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410432514776,0,0,4,0,0,34986.0,25182.900905177703,0.0,0.0,11166.666666666666,1649.9158227686112,0,0,0.16206178605593383,66352.66772243018,0.7839108726660836,17784.201834862386
410433297872,0,1,1,1,1,1406500.0,341559.902018177,0.0,0.0,22000.0,4082.48290463863,1,1,0.20382165605095542,60876.841584158414,0.4659218013672783,17120.63872082973
410433393180,0,1,1,0,0,18600.0,0.0,0.0,0.0,8000.0,0.0,0,1,0.14598473837209303,5834.875411687211,0.17170735619124958,2641.0221134845206
410433654521,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410433759825,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410434071233,0,1,2,0,0,139103.0,12326.363453995666,0.0,0.0,45500.0,20830.26644092677,0,0,0.16101694915254236,130021.19024725274,0.6751030746969487,12867.404532967033
410434254801,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410434896672,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410435397305,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410435571487,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410435736169,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,121,\N,\N,\N,\N
410436369197,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410436459538,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410436939252,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410437806083,0,2,6,0,1,7900.0,0.0,0.0,0.0,6900.0,0.0,0,0,0.27605811749842074,140083.09481216458,0.6823813606813051,22684.575389948008
410437908929,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410438142933,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410438181760,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410438361294,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410439414061,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410439654022,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410439972030,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440188815,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440326051,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440356057,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410440479068,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410441313069,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410441406531,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410441502620,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410441691048,0,1,1,0,0,68300.0,0.0,0.0,0.0,34000.0,0.0,0,0,0.15479876160990713,29132.85436893204,0.5735143852867094,16712.77087378641
410441781346,0,1,1,1,0,565725.0,221063.0608559467,0.0,0.0,21500.0,7794.228634059948,0,1,0.10371863799283154,208753.27344222626,0.19358010512460877,6675.115245009074
410441850790,0,1,1,1,0,606620.0,109347.59988221049,0.0,0.0,21800.0,2925.7477676655585,0,1,0.10314799179833554,292291.8623001547,0.2738783980829872,9307.828261990717
410442015017,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410442192795,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410442381977,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410442531172,0,1,3,0,0,69847.0,0.0,0.0,0.0,35000.0,0.0,0,1,0.14184397163120568,47921.825,0.5196741043964647,22997.908333333333
410442594279,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410442723008,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410442723104,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410442780262,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410444001639,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410444028572,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410444064026,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410444847336,0,1,1,1,0,565500.0,0.0,0.0,0.0,30500.0,0.0,0,1,0.062215312440334944,159899.41762519907,0.20988827881663827,2324.514953105645
410444976208,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,17,\N,\N,\N,\N
410445081735,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410445237899,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410445246734,0,0,3,1,0,75259.66666666667,18654.991473835868,0.0,0.0,7966.666666666667,857.6453553512405,0,0,0.24956217162872155,69262.38336856941,0.8597116569582256,19356.316420014093
410445546843,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410445597895,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410445699317,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410445936077,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410445942763,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410446029123,0,1,2,1,0,23100.0,0.0,0.0,0.0,14000.0,0.0,0,0,0.09125766871165644,15972.099264705883,0.766537639200974,18678.227941176472
410447145608,0,1,4,1,0,27940.666666666668,10361.935512034206,0.0,0.0,7966.666666666667,857.6453553512405,0,2,0.20105394783851374,39816.13690641488,0.665163501189739,14714.748281887012
410447349463,0,2,3,1,0,102166.0,0.0,0.0,0.0,35500.0,0.0,0,1,0.1105072463768116,40906.75196850394,0.5250087212121887,9200.75590551181
410447781870,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410448063142,0,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410448549844,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410448669628,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410448717695,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410449581227,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410449662580,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410450034561,0,1,2,1,0,48000.0,1999.9999999999995,0.0,0.0,20000.0,0.0,0,1,0.2292134831460674,28239.173010380622,0.5965832427088479,14202.358772619984
410450274374,0,1,1,0,0,31111.0,19840.87732435237,0.0,0.0,8250.0,5356.0713214071375,0,0,0.8969687953706197,32242.92078488372,0.5882923275082661,7891.658187984496
410450280953,0,3,1,0,1,66609.66666666667,49918.02219862304,0.019836340153650125,0.023120320283324242,9000.0,0.0,0,1,0.1643598615916955,33450.797810688986,0.7791921156900631,9729.045454545454
410451018577,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410451045747,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410451066505,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410451261114,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410451507349,0,1,2,0,0,58200.0,0.0,0.0,0.0,6900.0,0.0,0,1,0.1340910651740952,34262.04674945216,0.7159520151943182,11926.57542001461
410452056895,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410452368561,0,1,2,1,0,41970.75,11582.00335380283,0.013157894736842105,0.022790142204853647,13375.0,216.50635094610954,0,0,0.30409914204003813,43959.78758949881,0.8149945573810286,16094.536835926034
410452413294,0,3,3,1,0,31360.0,14883.897339070842,0.0,0.0,12740.0,11138.150654395009,0,0,0.3157894736842105,58834.377118644064,0.7598530878275589,14447.512711864407
410452524264,0,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410452602995,0,1,2,0,0,160700.0,140033.35316987877,0.0,0.0,36000.0,34039.19309658598,1,1,0.18874773139745918,115541.0654311649,0.6797506310094273,19719.23076923077
410452902319,0,1,1,1,0,437700.0,0.0,0.0,0.0,6900.0,0.0,1,7,0.782608695652174,71073.46875,0.6209608059637837,2284.075
410452902487,0,1,1,0,0,1581500.0,0.0,0.0,0.0,14500.0,0.0,0,1,0.2442408376963351,2002706.3333333333,0.062096516349519584,2984.593220338983
410453175694,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410453379886,0,1,1,0,1,110799.38461538461,77187.69712404697,0.0,0.0,10846.153846153846,5471.550952196754,0,0,0.30156815440289503,300909.09800362977,0.7001777704379868,39772.14156079855
410453523569,0,1,1,0,0,16700.0,0.0,0.0,0.0,8000.0,0.0,0,1,0.10206084396467124,8697.224747474747,0.6992276304257975,10376.224747474747
410453718907,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410453883281,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410454204670,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410454303753,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410454795145,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410455308178,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
410455641553,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
410455680365,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
410456148351,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
