buyer_id,label,no_unique_umid_14d,no_unique_ip2_14d,no_unique_ipisp_14d,id_new_umid_14d,id_new_ip2_14d,id_new_ipisp_14d,id_umid_same_seller_14d,id_ip2_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_discount_per_order_14d,std_discount_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,no_acct_umid_14d
400294869502,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294890265,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294914203,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294920009,0,1,2,2,0,0,0,0,1,47000.0,0.0,0.0,0.0,3450.0,3450.0,1
400294932489,0,1,2,1,0,0,0,0,0,13728.0,0.0,41272.0,0.0,25000.0,0.0,1
400294941140,0,1,7,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294956261,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294977596,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294977985,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294980762,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294983427,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400294992749,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295028761,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295034339,0,2,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295046412,0,1,1,1,0,0,0,0,1,92829.8,43050.7318423276,147690.2,149409.28386201442,7250.0,5504.543577809154,1
400295052273,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295061111,0,2,3,3,0,0,0,0,0,43900.0,0.0,0.0,0.0,13000.0,0.0,1
400295070184,0,1,2,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400295112442,0,1,6,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295112502,0,3,7,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295148675,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295163271,0,2,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295169482,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295193870,0,1,2,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
400295226572,0,1,4,3,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400295232373,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295274354,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295277866,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295283559,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295292769,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295310580,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295316661,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295322450,0,1,4,4,0,0,0,0,0,17641.0,0.0,17359.0,0.0,5000.0,0.0,1
400295334650,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295340971,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295355845,0,1,3,2,0,0,0,0,0,35000.0,0.0,0.0,0.0,0.0,0.0,1
400295385776,0,1,5,3,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400295397673,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295415157,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295430050,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295478583,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295556754,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295580127,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295595054,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295616033,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295622684,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295655645,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295679002,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295718154,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295757069,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295784875,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295790113,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295829524,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295838407,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295838518,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295856175,0,1,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295880707,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295919115,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295940971,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295949399,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295949538,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295961205,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295961550,0,1,1,1,0,0,0,0,0,39000.0,0.0,11000.0,0.0,6500.0,0.0,1
400295967695,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295982134,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400295982497,0,1,3,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
400296006398,0,1,3,2,0,0,0,0,0,65935.0,58065.0,22065.0,1935.0,13500.0,0.0,1
400296015706,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296027664,0,1,5,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400296033238,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296045628,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296072278,0,2,4,3,0,0,0,0,1,1374900.0,0.0,50100.0,0.0,0.0,0.0,1
400296078039,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296111049,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296114134,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296132836,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296138466,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296192643,0,1,3,2,0,0,0,0,0,99399.5,599.5,231600.5,83400.5,10250.0,3250.0,1
400296192737,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296195161,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296204496,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296204946,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296213908,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296225286,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296234045,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296243216,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296258156,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296291760,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296300083,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296300990,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296300997,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296318227,0,1,1,1,0,0,0,0,0,22816.0,7669.955932076794,14384.0,12086.299019964714,7120.0,439.99999999999994,1
400296342924,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296348854,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296360064,0,2,4,2,0,0,0,0,0,7190.0,0.0,17810.0,0.0,13500.0,0.0,1
400296387469,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296393586,0,1,6,3,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400296402933,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296405347,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296411711,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296420110,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296420637,0,1,5,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296438641,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296453314,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296459138,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296474614,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296501833,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296504986,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296513097,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296531330,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296534599,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296537076,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296555824,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296573189,0,1,9,7,0,0,0,0,0,65000.0,0.0,35000.0,0.0,190500.0,0.0,1
400296576278,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296582194,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296582665,0,1,1,1,0,0,0,0,1,22038.0,12038.0,56462.0,34462.0,9000.0,0.0,1
400296600217,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296609832,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296612120,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296624294,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296624683,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296636767,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296651951,0,2,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296663398,0,2,3,2,0,0,0,0,0,91571.8,58772.63483084623,82428.2,58552.27583074803,8100.0,3597.2211497209896,1
400296663496,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296678666,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296681796,0,1,3,2,0,0,0,0,0,69256.0,5744.0,69244.0,5756.0,3950.0,2950.0,1
400296720948,0,1,3,1,0,0,0,0,0,166800.0,0.0,43200.0,0.0,0.0,0.0,1
400296735536,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296750723,0,1,2,1,0,0,0,0,0,60000.0,0.0,0.0,0.0,0.0,0.0,1
400296753713,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296792277,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296795364,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296807520,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296813482,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296819516,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296822257,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296822766,0,1,3,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400296834967,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296837677,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296849378,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296855281,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296858901,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296885101,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296900331,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296924937,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296933110,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296960160,0,0,2,2,1,0,0,0,0,7800.0,0.0,17200.0,0.0,6900.0,0.0,0
400296969889,0,1,3,2,0,0,0,0,1,16781.0,0.0,4195.0,0.0,31750.0,0.0,1
400296981186,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296987984,0,1,5,2,0,0,0,0,0,31100.0,21900.0,18900.0,18100.0,7950.0,1050.0,1
400296990918,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400296993965,0,1,3,1,0,0,0,0,0,18588.0,6312.0,61412.0,13687.999999999998,7450.0,549.9999999999999,1
400296999547,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297002273,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297059627,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297068881,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297071849,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297080680,0,1,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297083352,0,1,3,2,0,0,0,0,0,14500.0,0.0,35500.0,0.0,9000.0,0.0,1
400297095882,0,2,4,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400297098077,0,1,5,2,0,0,0,0,0,110000.0,0.0,10000.0,0.0,100000.0,0.0,1
400297107846,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297116305,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297119217,0,1,6,3,0,0,0,0,0,133400.0,91500.0,31600.0,13500.0,6900.0,0.0,1
400297128365,0,1,3,1,0,0,0,0,1,19225.0,0.0,25775.0,0.0,6900.0,0.0,1
400297134705,0,1,3,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400297149771,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297155363,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297176387,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297194550,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297254413,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297260192,0,1,3,1,0,0,0,0,0,15147.0,0.0,153.0,0.0,8500.0,0.0,1
400297260628,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297263704,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297266764,0,1,4,2,0,0,0,0,0,42249.5,32750.5,50250.5,24749.5,7000.0,0.0,1
400297275421,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297281191,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297284634,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297287864,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297290099,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297299107,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297323075,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297329125,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297332045,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297335049,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297347176,0,2,4,2,0,0,0,0,0,46200.0,10800.0,51250.0,11750.0,4250.0,4250.0,1
400297386687,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297389159,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297395034,0,2,2,1,0,0,0,0,0,160000.0,0.0,100000.0,0.0,23000.0,0.0,1
400297416517,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297422279,0,1,5,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297437580,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297440281,0,1,2,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400297452165,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297461043,0,4,6,2,0,0,0,0,1,0.0,0.0,57428.57142857143,40206.10167928368,0.0,0.0,4
400297464252,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297476641,0,1,3,2,0,0,0,0,0,18900.0,0.0,1100.0,0.0,6900.0,0.0,1
400297485669,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297524756,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297533448,0,1,5,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297560268,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297578734,0,1,6,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297584896,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297620756,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297653121,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297659712,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297680057,0,1,2,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,1
400297683712,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297689776,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297713755,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297728625,0,1,3,2,0,0,0,0,1,46900.0,1900.0,45500.0,14500.0,26000.0,0.0,1
400297737710,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297740768,0,1,6,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400297758477,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297761975,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297770401,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297776435,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297782908,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297785090,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297800838,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297854085,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297857627,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297863548,0,1,5,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400297911856,0,1,1,1,0,0,0,0,0,52163.666666666664,17484.865080660158,94503.0,20227.496582622378,23000.0,2828.42712474619,1
400297926210,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297977492,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297983424,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400297992282,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298001852,0,1,1,1,0,0,0,0,0,39900.0,0.0,80100.0,0.0,8000.0,0.0,1
400298010133,0,1,5,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298016713,0,2,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298034367,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298037048,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298037471,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298046852,0,1,1,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400298064330,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298067049,0,1,4,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298073444,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298076966,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298085946,0,1,2,1,0,0,0,0,0,30700.0,0.0,6800.0,0.0,15500.0,0.0,1
400298088227,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298100307,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298106917,0,1,3,2,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400298115904,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298148341,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298163776,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298175898,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298175979,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298187445,0,3,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298199303,0,1,5,3,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400298199783,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298208409,0,1,3,1,0,0,0,0,1,72062.5,31892.580935854032,73437.5,67276.1043666323,7700.0,874.642784226795,1
400298220822,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298238175,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298241483,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298244439,0,1,1,1,0,1,0,0,0,\N,\N,\N,\N,\N,\N,1
400298247109,0,2,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298250083,0,2,4,2,0,0,0,0,1,52663.333333333336,33080.30666255815,26670.0,24948.836980241518,20000.0,5656.85424949238,1
400298250563,0,1,1,1,0,0,0,0,0,95000.0,0.0,0.0,0.0,13500.0,0.0,1
400298253600,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298265253,0,1,6,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298280690,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298289299,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298298084,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298298772,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298319775,0,1,3,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298322072,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298334306,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298334553,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298427055,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298427644,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298463439,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298472847,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298475209,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298475980,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298478574,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298484173,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298496125,0,2,3,2,0,0,0,0,1,81000.0,7000.0,43950.0,32050.0,8750.0,4750.0,1
400298511413,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298514313,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298523331,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298526568,0,1,4,4,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298526668,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298538494,0,1,4,2,0,0,0,0,0,36000.0,0.0,0.0,0.0,24500.0,0.0,1
400298550341,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298556094,0,1,5,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298556578,0,2,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298562525,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298574295,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298583659,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298598971,0,1,4,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298604339,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298613431,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298670376,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298673908,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298718741,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298718890,0,1,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298727549,0,1,3,3,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298757498,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298775606,0,1,3,2,0,0,0,0,0,38750.0,7750.0,56250.0,11250.0,4583.5,916.5,1
400298793264,0,1,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298826076,0,1,2,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298859280,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298859915,0,2,2,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298898753,0,1,3,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298901733,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
400298919376,0,1,4,2,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1
